,mopen,mhigh,mlow,mclose,mvolume,hopen,hhigh,hlow,hclose,hvolume,dopen,dhigh,dlow,dclose,dvolume,ema_20_1h_c,atr_14_1h,ematrTopBuy,ematrBottomBuy,ematrTopSell,ematrBottomSell,leaveBuyZone,leaveSellZone
2021-03-19 18:55:00,1.18819,1.18865,1.18811,1.18811,1162.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 19:00:00,1.18811,1.18815,1.18762,1.18787,1667.0,1.18811,1.18871,1.18762,1.18861,10005.0,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:05:00,1.18788,1.18792,1.18769,1.18787,832.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:10:00,1.18789,1.18807,1.18762,1.18801,1020.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:15:00,1.188,1.18813,1.18782,1.18813,680.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:20:00,1.18815,1.18832,1.18802,1.18806,651.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:25:00,1.18807,1.18816,1.18786,1.18802,732.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:30:00,1.18802,1.18819,1.18784,1.18801,841.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:35:00,1.188,1.18831,1.18788,1.18831,758.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:40:00,1.18832,1.18861,1.1883,1.18842,710.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:45:00,1.18841,1.18863,1.18823,1.18834,943.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:50:00,1.18836,1.18861,1.18822,1.18856,655.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 19:55:00,1.18857,1.18871,1.18843,1.18861,516.0,,,,,,,,,,,1.1909902026275836,0.001425,1.1909902026275836,1.1895652026275836,1.1924152026275836,1.1909902026275836,False,False
2021-03-19 20:00:00,1.18862,1.18881,1.18857,1.18881,686.0,1.18862,1.19118,1.18842,1.19089,10458.0,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:05:00,1.18879,1.18896,1.18863,1.18879,575.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:10:00,1.1888,1.18886,1.18862,1.1888,732.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:15:00,1.1888,1.18909,1.18876,1.18893,757.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:20:00,1.18892,1.18904,1.18864,1.18864,388.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:25:00,1.18863,1.18887,1.18842,1.18886,1024.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:30:00,1.18884,1.18907,1.18873,1.18902,665.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:35:00,1.18902,1.18935,1.18901,1.18923,689.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:40:00,1.18922,1.18976,1.18918,1.18971,627.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:45:00,1.18971,1.1902,1.18962,1.1902,823.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:50:00,1.19022,1.19046,1.19002,1.19037,1179.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 20:55:00,1.19036,1.19118,1.19032,1.19089,2313.0,,,,,,,,,,,1.1909806595201946,0.00155,1.1909806595201946,1.1894306595201949,1.1925306595201943,1.1909806595201946,False,False
2021-03-19 21:00:00,1.19087,1.19117,1.1906,1.19064,1644.0,1.19087,1.19117,1.18999,1.19074,8391.0,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:05:00,1.19063,1.19066,1.1904,1.19047,605.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:10:00,1.19047,1.19055,1.19028,1.19045,849.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:15:00,1.19045,1.19054,1.1901,1.19018,875.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:20:00,1.19017,1.19051,1.19006,1.19014,796.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:25:00,1.19015,1.19048,1.18999,1.19042,781.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:30:00,1.19042,1.19062,1.19029,1.19037,636.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:35:00,1.19035,1.19041,1.19008,1.19017,488.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:40:00,1.19018,1.19065,1.19012,1.1906,502.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:45:00,1.19061,1.19096,1.19058,1.1908,455.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:50:00,1.19079,1.19081,1.19054,1.19057,444.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 21:55:00,1.19057,1.19074,1.19047,1.19074,316.0,,,,,,,,,,,1.1909577395658903,0.0015714285714285,1.1909577395658903,1.1893863109944618,1.192529168137319,1.1909577395658903,False,False
2021-03-19 22:00:00,1.19072,1.19087,1.19068,1.1908,415.0,1.19072,1.19109,1.19048,1.19091,3291.0,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:05:00,1.1908,1.19085,1.19066,1.19084,239.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:10:00,1.19085,1.19109,1.19083,1.19105,355.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:15:00,1.19104,1.19109,1.19076,1.19079,299.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:20:00,1.19081,1.19085,1.19074,1.19079,317.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:25:00,1.19078,1.19087,1.19069,1.19073,321.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:30:00,1.19072,1.19074,1.19058,1.19059,253.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:35:00,1.1906,1.19062,1.19049,1.19054,237.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:40:00,1.19055,1.1906,1.19048,1.19052,180.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:45:00,1.19051,1.1907,1.19049,1.19063,227.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:50:00,1.19062,1.19091,1.19061,1.19091,172.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 22:55:00,1.19092,1.19097,1.19083,1.19091,276.0,,,,,,,,,,,1.1909531929405677,0.0015314285714285,1.1909531929405677,1.1894217643691392,1.1924846215119962,1.1909531929405677,False,False
2021-03-19 23:00:00,1.19093,1.19124,1.19087,1.19107,326.0,1.19093,1.19124,1.19057,1.19081,2955.0,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:05:00,1.19106,1.19106,1.19088,1.19089,261.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:10:00,1.19089,1.1911,1.19084,1.1911,251.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:15:00,1.19108,1.19112,1.19074,1.19078,369.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:20:00,1.1908,1.19083,1.19068,1.19078,118.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:25:00,1.19077,1.19081,1.19063,1.19066,135.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:30:00,1.19067,1.19076,1.1906,1.19064,104.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:35:00,1.19067,1.19075,1.19059,1.1906,168.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:40:00,1.19061,1.19081,1.19057,1.1908,183.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:45:00,1.19077,1.19088,1.19067,1.19087,298.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:50:00,1.19088,1.19091,1.19073,1.1908,201.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-19 23:55:00,1.19081,1.19096,1.19067,1.19081,541.0,,,,,,,,,,,1.1909395555176563,0.0015271428571428,1.1909395555176563,1.1894124126605137,1.1924666983747991,1.1909395555176563,False,False
2021-03-20 00:00:00,1.19083,1.19095,1.19076,1.19087,462.0,1.19083,1.19097,1.19051,1.19051,3748.0,1.19083,1.19097,1.1902,1.19031,7396.0,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:05:00,1.19091,1.19093,1.19067,1.19069,482.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:10:00,1.19068,1.1909,1.19067,1.19079,250.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:15:00,1.1908,1.19088,1.1906,1.1906,250.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:20:00,1.19061,1.19068,1.19052,1.19061,141.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:25:00,1.19061,1.19072,1.19055,1.19067,268.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:30:00,1.19069,1.19083,1.19066,1.19082,175.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:35:00,1.19083,1.19094,1.19083,1.19088,253.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:40:00,1.1909,1.19097,1.19087,1.1909,114.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:45:00,1.1909,1.19097,1.19075,1.19077,195.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:50:00,1.19075,1.19088,1.1907,1.19078,424.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 00:55:00,1.19077,1.19081,1.19051,1.19051,734.0,,,,,,,,,,,1.1908986454683557,0.0015014285714285,1.1908986454683557,1.1893972168969271,1.1924000740397842,1.1908986454683557,False,False
2021-03-20 01:00:00,1.19051,1.1906,1.19031,1.19055,489.0,1.19051,1.1907,1.1902,1.19031,3648.0,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:05:00,1.19056,1.1907,1.19053,1.1907,265.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:10:00,1.19068,1.19069,1.19041,1.19044,301.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:15:00,1.19045,1.19056,1.19037,1.19048,205.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:20:00,1.19047,1.19047,1.19033,1.19033,179.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:25:00,1.19034,1.19043,1.19033,1.19033,74.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:30:00,1.19031,1.19037,1.1903,1.1903,168.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:35:00,1.19032,1.19034,1.19021,1.19031,133.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:40:00,1.19032,1.19032,1.19026,1.19032,64.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:45:00,1.19031,1.19034,1.1902,1.19022,107.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:50:00,1.19025,1.19055,1.1902,1.19042,386.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-20 01:55:00,1.19043,1.19066,1.19031,1.19031,1277.0,,,,,,,,,,,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-22 00:00:00,,,,,,,,,,,1.18712,1.19468,1.18708,1.19418,112705.0,1.1908425839951788,0.0014357142857143,1.1908425839951788,1.1894068697094646,1.192278298280893,1.1908425839951788,False,False
2021-03-22 02:00:00,1.18712,1.1877,1.18708,1.18769,114.0,1.18712,1.18822,1.18708,1.18797,1356.0,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:05:00,1.1877,1.18814,1.18749,1.18797,211.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:10:00,1.18798,1.18804,1.1874,1.1876,111.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:15:00,1.18761,1.18794,1.18761,1.18794,77.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:20:00,1.18785,1.18794,1.1878,1.18787,154.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:25:00,1.18785,1.18788,1.18741,1.18742,122.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:30:00,1.18742,1.1878,1.18732,1.18779,77.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:35:00,1.18779,1.18788,1.18779,1.18786,38.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:40:00,1.18786,1.18796,1.1878,1.18796,70.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:45:00,1.18796,1.18805,1.18788,1.18796,31.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:50:00,1.18805,1.18822,1.18785,1.18802,39.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 02:55:00,1.18796,1.1882,1.18796,1.18797,312.0,,,,,,,,,,,1.1905690045670665,0.0015421428571428,1.1905690045670665,1.1890268617099238,1.1921111474242092,1.1905690045670665,False,False
2021-03-22 03:00:00,1.18804,1.18875,1.1877,1.18874,2412.0,1.18804,1.18886,1.1877,1.18845,4976.0,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:05:00,1.18873,1.18885,1.18843,1.1887,1305.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:10:00,1.1887,1.1887,1.18836,1.18836,204.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:15:00,1.18836,1.18852,1.18808,1.18808,161.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:20:00,1.18808,1.18843,1.18797,1.1883,147.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:25:00,1.18833,1.18855,1.18833,1.18855,77.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:30:00,1.18855,1.18871,1.18845,1.18866,161.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:35:00,1.18864,1.18886,1.18861,1.1888,174.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:40:00,1.18878,1.18883,1.18865,1.18879,125.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:45:00,1.18877,1.18884,1.18867,1.18867,64.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:50:00,1.18864,1.18868,1.18852,1.18865,56.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 03:55:00,1.18864,1.18869,1.18844,1.18845,90.0,,,,,,,,,,,1.190367194608298,0.00151,1.190367194608298,1.1888571946082982,1.191877194608298,1.190367194608298,False,False
2021-03-22 04:00:00,1.18844,1.18894,1.18844,1.18894,104.0,1.18844,1.189,1.18817,1.18835,1349.0,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:05:00,1.18893,1.189,1.18891,1.18893,124.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:10:00,1.18891,1.189,1.18888,1.18899,49.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:15:00,1.18899,1.18899,1.18879,1.18888,96.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:20:00,1.18889,1.18894,1.18865,1.1887,181.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:25:00,1.18872,1.18884,1.18872,1.18884,88.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:30:00,1.18885,1.18886,1.1887,1.18871,93.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:35:00,1.18873,1.18873,1.18861,1.18867,98.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:40:00,1.18865,1.18865,1.1885,1.18858,65.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:45:00,1.18859,1.18859,1.1884,1.18848,123.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:50:00,1.18849,1.18851,1.18824,1.18838,115.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 04:55:00,1.18834,1.18837,1.18817,1.18835,213.0,,,,,,,,,,,1.1901750808360794,0.00135,1.1901750808360794,1.1888250808360794,1.191525080836079,1.1901750808360794,False,False
2021-03-22 05:00:00,1.18837,1.18881,1.18835,1.18871,311.0,1.18837,1.18924,1.18835,1.1885,3017.0,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:05:00,1.18871,1.18924,1.1887,1.189,347.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:10:00,1.18903,1.18904,1.18868,1.18873,226.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:15:00,1.18872,1.1889,1.18861,1.18871,261.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:20:00,1.18874,1.18879,1.18854,1.18872,148.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:25:00,1.1887,1.18875,1.18855,1.18874,204.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:30:00,1.18872,1.18895,1.1887,1.18883,209.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:35:00,1.18883,1.18895,1.18872,1.18879,195.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:40:00,1.1888,1.18894,1.18864,1.18869,199.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
2021-03-22 05:45:00,1.18867,1.18872,1.18848,1.18858,358.0,,,,,,,,,,,1.1900155493278812,0.0013571428571428,1.1900155493278812,1.1886584064707384,1.191372692185024,1.1900155493278812,False,False
